timestamp,carpark_number,total_lots,lots_available,lot_type
2022-09-19 00:00:00,HE12,105,52,C
2022-09-19 00:00:00,HLM,583,481,C
2022-09-19 00:00:00,RHM,329,111,C
2022-09-19 00:00:00,BM29,97,79,C
2022-09-19 00:00:00,Q81,96,83,C
2022-09-19 00:00:00,C20,177,118,C
2022-09-19 00:00:00,FR3M,228,162,C
2022-09-19 00:00:00,C32,289,101,C
2022-09-19 00:00:00,C6,332,118,C
2022-09-19 00:00:00,TG2,273,78,C
2022-09-19 00:00:00,BP1,543,199,C
2022-09-19 00:00:00,TG1,133,51,C
2022-09-19 00:00:00,TGM2,189,115,C
2022-09-19 00:00:00,TE14,138,32,C
2022-09-19 00:00:00,BM3,48,1,C
2022-09-19 00:00:00,BM9,612,121,C
2022-09-19 00:00:00,HG44,155,26,C
2022-09-19 00:00:00,HG64,82,36,C
2022-09-19 00:00:00,PM27,326,104,C
2022-09-19 00:00:00,PM28,305,71,C
2022-09-19 00:00:00,TM36,225,55,C
2022-09-19 00:00:00,TM37,244,61,C
2022-09-19 00:00:00,T50,350,106,C
2022-09-19 00:00:00,T51,346,47,C
2022-09-19 00:00:00,TM43,247,190,C
2022-09-19 00:00:00,T15,30,13,C
2022-09-19 00:00:00,T16,109,25,C
2022-09-19 00:00:00,T17,228,59,C
2022-09-19 00:00:00,T18,81,30,C
2022-09-19 00:00:00,B9,213,97,C
2022-09-19 00:00:00,B10,516,150,C
2022-09-19 00:00:00,B14,208,61,C
2022-09-19 00:00:00,WCB,143,97,C
2022-09-19 00:00:00,ACB,93,63,C
2022-09-19 00:00:00,CY,31,15,C
2022-09-19 00:00:00,AM46,408,49,C
2022-09-19 00:00:00,A12,205,94,C
2022-09-19 00:00:00,BE45,363,47,C
2022-09-19 00:00:00,BE39,707,154,C
2022-09-19 00:00:00,BE40,339,201,C
2022-09-19 00:00:00,RCB,320,181,C
2022-09-19 00:00:00,CR29,56,0,C
2022-09-19 00:00:00,KLM,352,282,C
2022-09-19 00:00:00,SE34,270,43,C
2022-09-19 00:00:00,KB7,65,50,C
2022-09-19 00:00:00,SE31,187,9,C
2022-09-19 00:00:00,J56,15,11,C
2022-09-19 00:00:00,J57,362,341,C
2022-09-19 00:00:00,J57L,13,10,C
