timestamp,carpark_number,total_lots,lots_available,lot_type
2022-09-16 00:00:00,HE12,105,55,C
2022-09-16 00:00:00,HLM,583,471,C
2022-09-16 00:00:00,RHM,329,121,C
2022-09-16 00:00:00,BM29,97,73,C
2022-09-16 00:00:00,Q81,96,80,C
2022-09-16 00:00:00,C20,177,129,C
2022-09-16 00:00:00,FR3M,228,162,C
2022-09-16 00:00:00,C32,289,104,C
2022-09-16 00:00:00,C6,332,114,C
2022-09-16 00:00:00,TG2,273,80,C
2022-09-16 00:00:00,BP1,543,197,C
2022-09-16 00:00:00,TG1,133,40,C
2022-09-16 00:00:00,TGM2,189,123,C
2022-09-16 00:00:00,TE14,138,0,C
2022-09-16 00:00:00,BM3,48,6,C
2022-09-16 00:00:00,BM9,612,121,C
2022-09-16 00:00:00,HG44,155,29,C
2022-09-16 00:00:00,HG64,82,27,C
2022-09-16 00:00:00,PM27,326,113,C
2022-09-16 00:00:00,PM28,305,77,C
2022-09-16 00:00:00,TM36,225,51,C
2022-09-16 00:00:00,TM37,244,60,C
2022-09-16 00:00:00,T50,350,103,C
2022-09-16 00:00:00,T51,346,30,C
2022-09-16 00:00:00,TM43,247,188,C
2022-09-16 00:00:00,T15,30,13,C
2022-09-16 00:00:00,T16,109,32,C
2022-09-16 00:00:00,T17,228,57,C
2022-09-16 00:00:00,T18,81,46,C
2022-09-16 00:00:00,B9,213,95,C
2022-09-16 00:00:00,B10,516,162,C
2022-09-16 00:00:00,B14,208,61,C
2022-09-16 00:00:00,WCB,143,79,C
2022-09-16 00:00:00,ACB,93,64,C
2022-09-16 00:00:00,CY,31,2,C
2022-09-16 00:00:00,AM46,408,48,C
2022-09-16 00:00:00,A12,205,89,C
2022-09-16 00:00:00,BE45,363,60,C
2022-09-16 00:00:00,BE39,707,163,C
2022-09-16 00:00:00,BE40,339,201,C
2022-09-16 00:00:00,RCB,320,181,C
2022-09-16 00:00:00,CR29,56,0,C
2022-09-16 00:00:00,KLM,352,276,C
2022-09-16 00:00:00,SE34,270,23,C
2022-09-16 00:00:00,KB7,65,43,C
2022-09-16 00:00:00,SE31,187,15,C
2022-09-16 00:00:00,J56,15,11,C
2022-09-16 00:00:00,J57,362,331,C
2022-09-16 00:00:00,J57L,13,10,C
2022-09-16 00:00:00,J33,129,50,C
2022-09-16 00:00:00,J34,123,46,C
2022-09-16 00:00:00,BL8,679,297,C
2022-09-16 00:00:00,J36,482,93,C
2022-09-16 00:00:00,J54,226,133,C
2022-09-16 00:00:00,J55,141,95,C
2022-09-16 00:00:00,J43,190,74,C
2022-09-16 00:00:00,J46,63,30,C
2022-09-16 00:00:00,KB1,239,50,C
2022-09-16 00:00:00,GBM,677,328,C
2022-09-16 00:00:00,SE14,187,50,C
2022-09-16 00:00:00,SE50,591,360,C
2022-09-16 00:00:00,J40,206,24,C
2022-09-16 00:00:00,JM1,268,104,C
2022-09-16 00:00:00,J32,199,75,C
2022-09-16 00:00:00,A11,368,145,C
2022-09-16 00:00:00,TR1,391,129,C
2022-09-16 00:00:00,JBM,342,219,C
2022-09-16 00:00:00,TE2,213,128,C
2022-09-16 00:00:00,CR31,93,13,C
2022-09-16 00:00:00,J1,368,134,C
2022-09-16 00:00:00,J2,200,83,C
2022-09-16 00:00:00,J3,308,145,C
2022-09-16 00:00:00,T37,1163,403,C
2022-09-16 00:00:00,KB3,149,58,C
2022-09-16 00:00:00,KBM,239,149,C
2022-09-16 00:00:00,J4,172,36,C
2022-09-16 00:00:00,TGM1,388,219,C
2022-09-16 00:00:00,TG3,208,75,C
2022-09-16 00:00:00,TG6,176,76,C
2022-09-16 00:00:00,TG7,362,135,C
2022-09-16 00:00:00,CR30,54,2,C
2022-09-16 00:00:00,RCM,151,53,C
2022-09-16 00:00:00,EPM,286,114,C
2022-09-16 00:00:00,TGM3,553,188,C
2022-09-16 00:00:00,KB14,58,48,C
2022-09-16 00:00:00,J41,350,88,C
2022-09-16 00:00:00,JBM2,144,38,C
2022-09-16 00:00:00,J39,250,45,C
2022-09-16 00:00:00,J52,626,134,C
2022-09-16 00:00:00,J51,655,273,C
2022-09-16 00:00:00,J53,215,63,C
2022-09-16 00:00:00,T19,881,254,C
2022-09-16 00:00:00,J49,922,513,C
2022-09-16 00:00:00,J27,291,63,C
2022-09-16 00:00:00,TB14,43,6,C
2022-09-16 00:00:00,U19,501,230,C
2022-09-16 00:00:00,U6,95,44,C
2022-09-16 00:00:00,U45,159,36,C
2022-09-16 00:00:00,BBM7,175,145,C
2022-09-16 00:00:00,BE12,459,134,C
2022-09-16 00:00:00,HG41,461,86,C
2022-09-16 00:00:00,HG43,487,171,C
2022-09-16 00:00:00,MN1,257,54,C
2022-09-16 00:00:00,MNRM,355,180,C
2022-09-16 00:00:00,MN2,303,88,C
2022-09-16 00:00:00,C7,459,253,C
2022-09-16 00:00:00,C17,66,5,C
2022-09-16 00:00:00,C20M,550,443,C
2022-09-16 00:00:00,T41,202,78,C
2022-09-16 00:00:00,T42,86,19,C
2022-09-16 00:00:00,TM42,261,228,C
2022-09-16 00:00:00,J48,745,255,C
2022-09-16 00:00:00,BH1,57,44,C
2022-09-16 00:00:00,BH2,47,34,C
2022-09-16 00:00:00,BKE7,172,159,C
2022-09-16 00:00:00,BR5,150,47,C
2022-09-16 00:00:00,BRM3,406,187,C
2022-09-16 00:00:00,BRM4,176,53,C
2022-09-16 00:00:00,M16,124,38,C
2022-09-16 00:00:00,M20,36,3,C
2022-09-16 00:00:00,M35,91,18,C
2022-09-16 00:00:00,M36,17,0,C
2022-09-16 00:00:00,M37,35,4,C
2022-09-16 00:00:00,M38,39,11,C
2022-09-16 00:00:00,MM3,222,135,C
2022-09-16 00:00:00,MP12,220,65,C
2022-09-16 00:00:00,MP13,396,186,C
2022-09-16 00:00:00,MP1M,522,265,C
2022-09-16 00:00:00,PP1,257,23,C
2022-09-16 00:00:00,PP2,192,111,C
2022-09-16 00:00:00,PP3,345,77,C
2022-09-16 00:00:00,PP4,166,0,C
2022-09-16 00:00:00,PP5,346,87,C
2022-09-16 00:00:00,TP10,83,35,C
2022-09-16 00:00:00,TP14,53,9,C
2022-09-16 00:00:00,TP16,668,575,C
2022-09-16 00:00:00,TP17,119,65,C
2022-09-16 00:00:00,TP18,383,318,C
2022-09-16 00:00:00,TP2,85,14,C
2022-09-16 00:00:00,TPMG,116,74,C
2022-09-16 00:00:00,TP36,247,23,C
2022-09-16 00:00:00,TPM4,343,121,C
2022-09-16 00:00:00,TPM5,342,185,C
2022-09-16 00:00:00,TPM6,358,137,C
2022-09-16 00:00:00,TP27,257,136,C
2022-09-16 00:00:00,TPMN,815,437,C
2022-09-16 00:00:00,TPMP,808,187,C
2022-09-16 00:00:00,WDB1,75,21,C
2022-09-16 00:00:00,Y23,823,241,C
2022-09-16 00:00:00,Y24,181,45,C
2022-09-16 00:00:00,Y56,45,15,C
2022-09-16 00:00:00,BBM1,406,209,C
2022-09-16 00:00:00,BBM8,329,103,C
2022-09-16 00:00:00,BJ10,310,75,C
2022-09-16 00:00:00,BJ11,100,11,C
2022-09-16 00:00:00,BJ12,550,101,C
2022-09-16 00:00:00,BJ17,172,88,C
2022-09-16 00:00:00,BJ18,324,83,C
2022-09-16 00:00:00,BJ28,669,331,C
2022-09-16 00:00:00,BJ3,1054,249,C
2022-09-16 00:00:00,BJ33,366,233,C
2022-09-16 00:00:00,BJ42,450,124,C
2022-09-16 00:00:00,BJ45,232,132,C
2022-09-16 00:00:00,CK21,192,142,C
2022-09-16 00:00:00,U48,93,29,C
2022-09-16 00:00:00,U5,101,31,C
2022-09-16 00:00:00,JM14,490,219,C
2022-09-16 00:00:00,JM12,462,219,C
2022-09-16 00:00:00,W39,210,6,C
2022-09-16 00:00:00,PL67,735,309,C
2022-09-16 00:00:00,W2,1000,19,C
2022-09-16 00:00:00,W1,1000,53,C
2022-09-16 00:00:00,U9,400,37,C
2022-09-16 00:00:00,U26,595,144,C
2022-09-16 00:00:00,U25,625,173,C
2022-09-16 00:00:00,U24T,46,23,C
2022-09-16 00:00:00,U24,364,73,C
2022-09-16 00:00:00,U23,713,201,C
2022-09-16 00:00:00,U22,495,140,C
2022-09-16 00:00:00,U21,313,101,C
2022-09-16 00:00:00,U2,1109,369,C
2022-09-16 00:00:00,J45,361,105,C
2022-09-16 00:00:00,TM25,128,6,C
2022-09-16 00:00:00,TM26,124,10,C
2022-09-16 00:00:00,TM27,239,163,C
2022-09-16 00:00:00,J37,269,53,C
2022-09-16 00:00:00,BM1,60,16,C
2022-09-16 00:00:00,BM2,53,26,C
2022-09-16 00:00:00,BM26,460,325,C
2022-09-16 00:00:00,BWM,220,116,C
2022-09-16 00:00:00,TBMT,150,42,C
2022-09-16 00:00:00,TPM,384,237,C
2022-09-16 00:00:00,U29,338,309,C
2022-09-16 00:00:00,U27,20,12,C
2022-09-16 00:00:00,U18,312,87,C
2022-09-16 00:00:00,U30,143,75,C
2022-09-16 00:00:00,EPML,25,0,C
2022-09-16 00:00:00,TE25,298,110,C
2022-09-16 00:00:00,TE3,19,0,C
2022-09-16 00:00:00,TE4,30,6,C
2022-09-16 00:00:00,U28,15,10,C
2022-09-16 00:00:00,A15,59,33,C
2022-09-16 00:00:00,BM28,47,2,C
2022-09-16 00:00:00,BM30,46,0,C
2022-09-16 00:00:00,BTM,292,96,C
2022-09-16 00:00:00,BTM2,496,256,C
2022-09-16 00:00:00,SAM2,336,84,C
2022-09-16 00:00:00,TBM2,243,67,C
2022-09-16 00:00:00,TJ34,350,185,C
2022-09-16 00:00:00,U31,348,179,C
2022-09-16 00:00:00,BL13,413,171,C
2022-09-16 00:00:00,HG10,248,103,C
2022-09-16 00:00:00,W3,1000,217,C
2022-09-16 00:00:00,BJ65,224,52,C
2022-09-16 00:00:00,CK19,70,9,C
2022-09-16 00:00:00,CK4,10,3,C
2022-09-16 00:00:00,CK42,453,94,C
2022-09-16 00:00:00,CK7,298,209,C
2022-09-16 00:00:00,TW1,108,6,C
2022-09-16 00:00:00,TW2,355,76,C
2022-09-16 00:00:00,TW3,338,95,C
2022-09-16 00:00:00,BL18M,353,286,C
2022-09-16 00:00:00,B16,364,173,C
2022-09-16 00:00:00,B17,385,177,C
2022-09-16 00:00:00,B20,385,111,C
2022-09-16 00:00:00,B42,123,66,C
2022-09-16 00:00:00,B45,67,24,C
2022-09-16 00:00:00,B6,521,448,C
2022-09-16 00:00:00,B63,99,40,C
2022-09-16 00:00:00,B65,756,213,C
2022-09-16 00:00:00,B7,86,27,C
2022-09-16 00:00:00,B70,41,26,C
2022-09-16 00:00:00,B71,249,106,C
2022-09-16 00:00:00,B7A,129,0,C
2022-09-16 00:00:00,B8,113,47,C
2022-09-16 00:00:00,B80,250,237,C
2022-09-16 00:00:00,B84,555,550,C
2022-09-16 00:00:00,B88M,120,120,C
2022-09-16 00:00:00,B90,75,75,C
2022-09-16 00:00:00,B90M,75,75,C
2022-09-16 00:00:00,CC5,104,57,C
2022-09-16 00:00:00,CC6,41,16,C
2022-09-16 00:00:00,B30,353,83,C
2022-09-16 00:00:00,B31,415,209,C
2022-09-16 00:00:00,TJ28,755,468,C
2022-09-16 00:00:00,TJ31,833,321,C
2022-09-16 00:00:00,TJ37,384,384,C
2022-09-16 00:00:00,TJSF,842,829,C
2022-09-16 00:00:00,AM16,115,56,C
2022-09-16 00:00:00,AM32,91,0,C
2022-09-16 00:00:00,BJ2,385,53,C
2022-09-16 00:00:00,CK48,287,106,C
