timestamp,carpark_number,total_lots,lots_available,lot_type
2022-09-12 00:00:00,HE12,105,56,C
2022-09-12 00:00:00,HLM,583,481,C
2022-09-12 00:00:00,RHM,329,118,C
2022-09-12 00:00:00,BM29,97,78,C
2022-09-12 00:00:00,Q81,96,79,C
2022-09-12 00:00:00,C20,177,126,C
2022-09-12 00:00:00,FR3M,228,164,C
2022-09-12 00:00:00,C32,289,101,C
2022-09-12 00:00:00,C6,332,120,C
2022-09-12 00:00:00,TG2,273,77,C
2022-09-12 00:00:00,BP1,543,202,C
2022-09-12 00:00:00,TG1,133,42,C
2022-09-12 00:00:00,TGM2,189,125,C
2022-09-12 00:00:00,TE14,138,27,C
2022-09-12 00:00:00,BM3,48,2,C
2022-09-12 00:00:00,BM9,612,121,C
2022-09-12 00:00:00,HG44,155,19,C
2022-09-12 00:00:00,HG64,82,42,C
2022-09-12 00:00:00,PM27,326,106,C
2022-09-12 00:00:00,PM28,305,67,C
2022-09-12 00:00:00,TM36,225,50,C
2022-09-12 00:00:00,TM37,244,59,C
2022-09-12 00:00:00,T50,350,100,C
2022-09-12 00:00:00,T51,346,44,C
2022-09-12 00:00:00,TM43,247,183,C
2022-09-12 00:00:00,T15,30,14,C
2022-09-12 00:00:00,T16,109,20,C
2022-09-12 00:00:00,T17,228,63,C
2022-09-12 00:00:00,T18,81,47,C
2022-09-12 00:00:00,B9,213,104,C
2022-09-12 00:00:00,B10,516,166,C
2022-09-12 00:00:00,B14,208,61,C
2022-09-12 00:00:00,WCB,143,88,C
2022-09-12 00:00:00,ACB,93,62,C
2022-09-12 00:00:00,CY,31,8,C
2022-09-12 00:00:00,AM46,408,48,C
2022-09-12 00:00:00,A12,205,93,C
2022-09-12 00:00:00,BE45,363,48,C
2022-09-12 00:00:00,BE39,707,100,C
2022-09-12 00:00:00,BE40,339,201,C
2022-09-12 00:00:00,RCB,320,181,C
2022-09-12 00:00:00,CR29,56,0,C
2022-09-12 00:00:00,KLM,352,270,C
2022-09-12 00:00:00,SE34,270,48,C
2022-09-12 00:00:00,KB7,65,50,C
2022-09-12 00:00:00,SE31,187,7,C
2022-09-12 00:00:00,J56,15,7,C
2022-09-12 00:00:00,J57,362,342,C
2022-09-12 00:00:00,J57L,13,10,C
2022-09-12 00:00:00,J33,129,53,C
2022-09-12 00:00:00,J34,123,50,C
2022-09-12 00:00:00,BL8,679,304,C
2022-09-12 00:00:00,J36,482,99,C
2022-09-12 00:00:00,J54,226,143,C
2022-09-12 00:00:00,J55,141,101,C
2022-09-12 00:00:00,J43,190,67,C
2022-09-12 00:00:00,J46,63,30,C
2022-09-12 00:00:00,KB1,239,42,C
2022-09-12 00:00:00,GBM,677,338,C
2022-09-12 00:00:00,SE14,187,46,C
2022-09-12 00:00:00,SE50,591,363,C
2022-09-12 00:00:00,J40,206,32,C
2022-09-12 00:00:00,JM1,268,105,C
2022-09-12 00:00:00,J32,199,80,C
2022-09-12 00:00:00,A11,368,143,C
2022-09-12 00:00:00,TR1,391,126,C
2022-09-12 00:00:00,JBM,342,211,C
2022-09-12 00:00:00,TE2,213,121,C
2022-09-12 00:00:00,CR31,93,9,C
2022-09-12 00:00:00,J1,368,132,C
2022-09-12 00:00:00,J2,200,80,C
2022-09-12 00:00:00,J3,308,112,C
2022-09-12 00:00:00,T37,1163,393,C
2022-09-12 00:00:00,KB3,149,67,C
2022-09-12 00:00:00,KBM,239,143,C
2022-09-12 00:00:00,J4,172,40,C
2022-09-12 00:00:00,TGM1,388,224,C
2022-09-12 00:00:00,TG3,208,70,C
2022-09-12 00:00:00,TG6,176,70,C
2022-09-12 00:00:00,TG7,362,144,C
2022-09-12 00:00:00,CR30,54,7,C
2022-09-12 00:00:00,RCM,151,56,C
2022-09-12 00:00:00,EPM,286,121,C
2022-09-12 00:00:00,TGM3,553,192,C
2022-09-12 00:00:00,KB14,58,45,C
2022-09-12 00:00:00,J41,350,95,C
2022-09-12 00:00:00,JBM2,144,36,C
2022-09-12 00:00:00,J39,250,57,C
2022-09-12 00:00:00,J52,626,128,C
2022-09-12 00:00:00,J51,655,279,C
2022-09-12 00:00:00,J53,215,70,C
2022-09-12 00:00:00,T19,881,257,C
2022-09-12 00:00:00,J49,922,523,C
2022-09-12 00:00:00,J27,291,64,C
2022-09-12 00:00:00,TB14,43,2,C
2022-09-12 00:00:00,U19,501,209,C
2022-09-12 00:00:00,U6,95,63,C
2022-09-12 00:00:00,U45,159,36,C
2022-09-12 00:00:00,BBM7,175,140,C
2022-09-12 00:00:00,BE12,459,132,C
2022-09-12 00:00:00,HG41,461,83,C
2022-09-12 00:00:00,HG43,487,165,C
2022-09-12 00:00:00,MN1,257,49,C
2022-09-12 00:00:00,MNRM,355,170,C
2022-09-12 00:00:00,MN2,303,96,C
2022-09-12 00:00:00,C7,459,247,C
2022-09-12 00:00:00,C17,66,28,C
2022-09-12 00:00:00,C20M,550,442,C
2022-09-12 00:00:00,T41,202,87,C
2022-09-12 00:00:00,T42,86,22,C
2022-09-12 00:00:00,TM42,261,227,C
2022-09-12 00:00:00,J48,745,266,C
2022-09-12 00:00:00,BH1,57,46,C
2022-09-12 00:00:00,BH2,47,36,C
2022-09-12 00:00:00,BKE7,172,157,C
2022-09-12 00:00:00,BR5,150,46,C
2022-09-12 00:00:00,BRM3,406,172,C
2022-09-12 00:00:00,BRM4,176,45,C
2022-09-12 00:00:00,M16,124,40,C
2022-09-12 00:00:00,M20,36,4,C
2022-09-12 00:00:00,M35,91,9,C
2022-09-12 00:00:00,M36,17,1,C
2022-09-12 00:00:00,M37,35,2,C
2022-09-12 00:00:00,M38,39,11,C
2022-09-12 00:00:00,MM3,222,135,C
2022-09-12 00:00:00,MP12,220,66,C
2022-09-12 00:00:00,MP13,396,192,C
2022-09-12 00:00:00,MP1M,522,258,C
2022-09-12 00:00:00,PP1,257,31,C
2022-09-12 00:00:00,PP2,192,110,C
2022-09-12 00:00:00,PP3,345,88,C
2022-09-12 00:00:00,PP4,166,0,C
2022-09-12 00:00:00,PP5,346,99,C
