timestamp,carpark_number,total_lots,lots_available,lot_type
2022-09-10 00:00:00,HE12,105,50,C
2022-09-10 00:00:00,HLM,583,464,C
2022-09-10 00:00:00,RHM,329,129,C
2022-09-10 00:00:00,BM29,97,78,C
2022-09-10 00:00:00,Q81,96,74,C
2022-09-10 00:00:00,C20,177,129,C
2022-09-10 00:00:00,FR3M,228,165,C
2022-09-10 00:00:00,C32,289,105,C
2022-09-10 00:00:00,C6,332,132,C
2022-09-10 00:00:00,TG2,273,26,C
2022-09-10 00:00:00,BP1,543,230,C
2022-09-10 00:00:00,TG1,133,55,C
2022-09-10 00:00:00,TGM2,189,128,C
2022-09-10 00:00:00,TE14,138,35,C
2022-09-10 00:00:00,BM3,48,7,C
2022-09-10 00:00:00,BM9,612,121,C
2022-09-10 00:00:00,HG44,155,0,C
2022-09-10 00:00:00,HG64,82,32,C
2022-09-10 00:00:00,PM27,326,117,C
2022-09-10 00:00:00,PM28,305,87,C
2022-09-10 00:00:00,TM36,225,56,C
2022-09-10 00:00:00,TM37,244,66,C
2022-09-10 00:00:00,T50,350,105,C
2022-09-10 00:00:00,T51,346,45,C
2022-09-10 00:00:00,TM43,247,193,C
2022-09-10 00:00:00,T15,30,10,C
2022-09-10 00:00:00,T16,109,25,C
2022-09-10 00:00:00,T17,228,82,C
2022-09-10 00:00:00,T18,81,42,C
2022-09-10 00:00:00,B9,213,107,C
2022-09-10 00:00:00,B10,516,187,C
2022-09-10 00:00:00,B14,208,61,C
2022-09-10 00:00:00,WCB,143,70,C
2022-09-10 00:00:00,ACB,93,60,C
2022-09-10 00:00:00,CY,31,2,C
2022-09-10 00:00:00,AM46,408,52,C
2022-09-10 00:00:00,A12,205,98,C
2022-09-10 00:00:00,BE45,363,55,C
2022-09-10 00:00:00,BE39,707,181,C
2022-09-10 00:00:00,BE40,339,201,C
2022-09-10 00:00:00,RCB,320,181,C
2022-09-10 00:00:00,CR29,56,0,C
2022-09-10 00:00:00,KLM,352,264,C
2022-09-10 00:00:00,SE34,270,51,C
2022-09-10 00:00:00,KB7,65,43,C
2022-09-10 00:00:00,SE31,187,14,C
2022-09-10 00:00:00,J56,15,10,C
2022-09-10 00:00:00,J57,362,330,C
2022-09-10 00:00:00,J57L,13,10,C
2022-09-10 00:00:00,J33,129,56,C
2022-09-10 00:00:00,J34,123,59,C
2022-09-10 00:00:00,BL8,679,274,C
2022-09-10 00:00:00,J36,482,118,C
2022-09-10 00:00:00,J54,226,144,C
2022-09-10 00:00:00,J55,141,89,C
2022-09-10 00:00:00,J43,190,60,C
2022-09-10 00:00:00,J46,63,34,C
2022-09-10 00:00:00,KB1,239,58,C
2022-09-10 00:00:00,GBM,677,341,C
2022-09-10 00:00:00,SE14,187,65,C
2022-09-10 00:00:00,SE50,591,366,C
2022-09-10 00:00:00,J40,206,38,C
2022-09-10 00:00:00,JM1,268,114,C
2022-09-10 00:00:00,J32,199,73,C
2022-09-10 00:00:00,A11,368,150,C
2022-09-10 00:00:00,TR1,391,133,C
2022-09-10 00:00:00,JBM,342,218,C
2022-09-10 00:00:00,TE2,213,127,C
2022-09-10 00:00:00,CR31,93,7,C
2022-09-10 00:00:00,J1,368,148,C
2022-09-10 00:00:00,J2,200,94,C
2022-09-10 00:00:00,J3,308,120,C
2022-09-10 00:00:00,T37,1163,448,C
2022-09-10 00:00:00,KB3,149,61,C
2022-09-10 00:00:00,KBM,239,147,C
2022-09-10 00:00:00,J4,172,52,C
2022-09-10 00:00:00,TGM1,388,230,C
2022-09-10 00:00:00,TG3,208,80,C
2022-09-10 00:00:00,TG6,176,77,C
2022-09-10 00:00:00,TG7,362,112,C
2022-09-10 00:00:00,CR30,54,8,C
2022-09-10 00:00:00,RCM,151,58,C
2022-09-10 00:00:00,EPM,286,124,C
2022-09-10 00:00:00,TGM3,553,211,C
2022-09-10 00:00:00,KB14,58,44,C
2022-09-10 00:00:00,J41,350,111,C
2022-09-10 00:00:00,JBM2,144,37,C
2022-09-10 00:00:00,J39,250,65,C
2022-09-10 00:00:00,J52,626,159,C
2022-09-10 00:00:00,J51,655,305,C
2022-09-10 00:00:00,J53,215,78,C
2022-09-10 00:00:00,T19,881,313,C
2022-09-10 00:00:00,J49,922,549,C
2022-09-10 00:00:00,J27,291,78,C
2022-09-10 00:00:00,TB14,43,1,C
2022-09-10 00:00:00,U19,501,230,C
2022-09-10 00:00:00,U6,95,44,C
2022-09-10 00:00:00,U45,159,47,C
2022-09-10 00:00:00,BBM7,175,148,C
2022-09-10 00:00:00,BE12,459,140,C
2022-09-10 00:00:00,HG41,461,79,C
2022-09-10 00:00:00,HG43,487,176,C
2022-09-10 00:00:00,MN1,257,59,C
2022-09-10 00:00:00,MNRM,355,187,C
2022-09-10 00:00:00,MN2,303,109,C
2022-09-10 00:00:00,C7,459,238,C
2022-09-10 00:00:00,C17,66,3,C
2022-09-10 00:00:00,C20M,550,457,C
2022-09-10 00:00:00,T41,202,77,C
2022-09-10 00:00:00,T42,86,26,C
2022-09-10 00:00:00,TM42,261,229,C
2022-09-10 00:00:00,J48,745,266,C
2022-09-10 00:00:00,BH1,57,46,C
2022-09-10 00:00:00,BH2,47,35,C
2022-09-10 00:00:00,BKE7,172,158,C
2022-09-10 00:00:00,BR5,150,48,C
2022-09-10 00:00:00,BRM3,406,198,C
2022-09-10 00:00:00,BRM4,176,60,C
2022-09-10 00:00:00,M16,124,49,C
2022-09-10 00:00:00,M20,36,2,C
2022-09-10 00:00:00,M35,91,13,C
2022-09-10 00:00:00,M36,17,0,C
2022-09-10 00:00:00,M37,35,3,C
2022-09-10 00:00:00,M38,39,7,C
2022-09-10 00:00:00,MM3,222,140,C
2022-09-10 00:00:00,MP12,220,70,C
2022-09-10 00:00:00,MP13,396,188,C
2022-09-10 00:00:00,MP1M,522,263,C
2022-09-10 00:00:00,PP1,257,45,C
2022-09-10 00:00:00,PP2,192,113,C
2022-09-10 00:00:00,PP3,345,109,C
2022-09-10 00:00:00,PP4,166,0,C
2022-09-10 00:00:00,PP5,346,96,C
2022-09-10 00:00:00,TP10,83,25,C
2022-09-10 00:00:00,TP14,53,18,C
2022-09-10 00:00:00,TP16,668,588,C
2022-09-10 00:00:00,TP17,119,66,C
2022-09-10 00:00:00,TP18,383,340,C
2022-09-10 00:00:00,TP2,85,1,C
