timestamp,carpark_number,total_lots,lots_available,lot_type
2022-09-21 00:00:00,HE12,105,44,C
2022-09-21 00:00:00,HLM,583,480,C
2022-09-21 00:00:00,RHM,329,117,C
2022-09-21 00:00:00,BM29,97,78,C
2022-09-21 00:00:00,Q81,96,78,C
2022-09-21 00:00:00,C20,177,118,C
2022-09-21 00:00:00,FR3M,228,159,C
2022-09-21 00:00:00,C32,289,97,C
2022-09-21 00:00:00,C6,332,108,C
2022-09-21 00:00:00,TG2,273,102,C
2022-09-21 00:00:00,BP1,543,197,C
2022-09-21 00:00:00,TG1,133,40,C
2022-09-21 00:00:00,TGM2,189,118,C
2022-09-21 00:00:00,TE14,138,29,C
2022-09-21 00:00:00,BM3,48,2,C
2022-09-21 00:00:00,BM9,612,121,C
2022-09-21 00:00:00,HG44,155,10,C
2022-09-21 00:00:00,HG64,82,24,C
2022-09-21 00:00:00,PM27,326,106,C
2022-09-21 00:00:00,PM28,305,67,C
2022-09-21 00:00:00,TM36,225,47,C
2022-09-21 00:00:00,TM37,244,64,C
2022-09-21 00:00:00,T50,350,109,C
2022-09-21 00:00:00,T51,346,31,C
2022-09-21 00:00:00,TM43,247,186,C
2022-09-21 00:00:00,T15,30,9,C
2022-09-21 00:00:00,T16,109,24,C
2022-09-21 00:00:00,T17,228,75,C
2022-09-21 00:00:00,T18,81,47,C
2022-09-21 00:00:00,B9,213,96,C
2022-09-21 00:00:00,B10,516,163,C
2022-09-21 00:00:00,B14,208,61,C
2022-09-21 00:00:00,WCB,143,86,C
2022-09-21 00:00:00,ACB,93,66,C
2022-09-21 00:00:00,CY,31,14,C
2022-09-21 00:00:00,AM46,408,44,C
2022-09-21 00:00:00,A12,205,93,C
2022-09-21 00:00:00,BE45,363,47,C
2022-09-21 00:00:00,BE39,707,147,C
2022-09-21 00:00:00,BE40,339,201,C
2022-09-21 00:00:00,RCB,320,181,C
2022-09-21 00:00:00,CR29,56,0,C
2022-09-21 00:00:00,KLM,352,278,C
2022-09-21 00:00:00,SE34,270,41,C
2022-09-21 00:00:00,KB7,65,47,C
2022-09-21 00:00:00,SE31,187,6,C
2022-09-21 00:00:00,J56,15,12,C
2022-09-21 00:00:00,J57,362,340,C
2022-09-21 00:00:00,J57L,13,11,C
2022-09-21 00:00:00,J33,129,53,C
2022-09-21 00:00:00,J34,123,53,C
2022-09-21 00:00:00,BL8,679,287,C
2022-09-21 00:00:00,J36,482,83,C
2022-09-21 00:00:00,J54,226,128,C
2022-09-21 00:00:00,J55,141,96,C
2022-09-21 00:00:00,J43,190,60,C
2022-09-21 00:00:00,J46,63,30,C
2022-09-21 00:00:00,KB1,239,48,C
2022-09-21 00:00:00,GBM,677,337,C
2022-09-21 00:00:00,SE14,187,51,C
2022-09-21 00:00:00,SE50,591,362,C
2022-09-21 00:00:00,J40,206,20,C
2022-09-21 00:00:00,JM1,268,108,C
2022-09-21 00:00:00,J32,199,75,C
2022-09-21 00:00:00,A11,368,128,C
2022-09-21 00:00:00,TR1,391,126,C
2022-09-21 00:00:00,JBM,342,211,C
2022-09-21 00:00:00,TE2,213,121,C
2022-09-21 00:00:00,CR31,93,9,C
2022-09-21 00:00:00,J1,368,124,C
2022-09-21 00:00:00,J2,200,84,C
2022-09-21 00:00:00,J3,308,116,C
2022-09-21 00:00:00,T37,1163,393,C
2022-09-21 00:00:00,KB3,149,58,C
2022-09-21 00:00:00,KBM,239,131,C
2022-09-21 00:00:00,J4,172,41,C
2022-09-21 00:00:00,TGM1,388,217,C
2022-09-21 00:00:00,TG3,208,76,C
2022-09-21 00:00:00,TG6,176,70,C
2022-09-21 00:00:00,TG7,362,132,C
2022-09-21 00:00:00,CR30,54,4,C
2022-09-21 00:00:00,RCM,151,53,C
2022-09-21 00:00:00,EPM,286,114,C
2022-09-21 00:00:00,TGM3,553,197,C
2022-09-21 00:00:00,KB14,58,46,C
2022-09-21 00:00:00,J41,350,90,C
2022-09-21 00:00:00,JBM2,144,42,C
2022-09-21 00:00:00,J39,250,45,C
2022-09-21 00:00:00,J52,626,130,C
