timestamp,carpark_number,total_lots,lots_available,lot_type
2022-09-04 00:00:00,HE12,1,0,C
2022-09-04 00:00:00,HLM,583,488,C
2022-09-04 00:00:00,RHM,329,136,C
2022-09-04 00:00:00,BM29,1,0,C
2022-09-04 00:00:00,Q81,1,0,C
2022-09-04 00:00:00,C20,177,27,C
2022-09-04 00:00:00,FR3M,228,172,C
2022-09-04 00:00:00,C32,289,118,C
2022-09-04 00:00:00,C6,332,130,C
2022-09-04 00:00:00,TG2,273,84,C
2022-09-04 00:00:00,BP1,543,214,C
2022-09-04 00:00:00,TG1,133,59,C
2022-09-04 00:00:00,TGM2,189,123,C
2022-09-04 00:00:00,TE14,138,29,C
2022-09-04 00:00:00,BM3,48,0,C
2022-09-04 00:00:00,BM9,612,121,C
2022-09-04 00:00:00,HG44,155,16,C
2022-09-04 00:00:00,HG64,82,43,C
2022-09-04 00:00:00,PM27,326,119,C
2022-09-04 00:00:00,PM28,305,0,C
2022-09-04 00:00:00,TM36,225,52,C
2022-09-04 00:00:00,TM37,244,66,C
2022-09-04 00:00:00,T50,350,121,C
2022-09-04 00:00:00,T51,346,37,C
2022-09-04 00:00:00,TM43,247,189,C
2022-09-04 00:00:00,T15,30,14,C
2022-09-04 00:00:00,T16,109,33,C
2022-09-04 00:00:00,T17,228,76,C
2022-09-04 00:00:00,T18,81,40,C
2022-09-04 00:00:00,B9,213,96,C
2022-09-04 00:00:00,B10,516,182,C
2022-09-04 00:00:00,B14,208,61,C
2022-09-04 00:00:00,WCB,143,78,C
2022-09-04 00:00:00,ACB,93,60,C
2022-09-04 00:00:00,CY,31,0,C
2022-09-04 00:00:00,AM46,408,50,C
2022-09-04 00:00:00,A12,205,99,C
2022-09-04 00:00:00,BE45,363,71,C
2022-09-04 00:00:00,BE39,707,200,C
2022-09-04 00:00:00,BE40,339,201,C
2022-09-04 00:00:00,RCB,320,181,C
2022-09-04 00:00:00,CR29,56,0,C
2022-09-04 00:00:00,KLM,352,274,C
2022-09-04 00:00:00,SE34,270,48,C
2022-09-04 00:00:00,KB7,65,40,C
2022-09-04 00:00:00,SE31,187,8,C
2022-09-04 00:00:00,J56,15,8,C
