timestamp,carpark_number,total_lots,lots_available,lot_type
2022-09-26 00:00:00,HE12,105,59,C
2022-09-26 00:00:00,HLM,583,487,C
2022-09-26 00:00:00,RHM,329,124,C
2022-09-26 00:00:00,BM29,97,81,C
2022-09-26 00:00:00,Q81,96,78,C
2022-09-26 00:00:00,C20,177,139,C
2022-09-26 00:00:00,FR3M,228,169,C
2022-09-26 00:00:00,C32,289,79,C
2022-09-26 00:00:00,C6,332,109,C
2022-09-26 00:00:00,TG2,273,79,C
2022-09-26 00:00:00,BP1,543,200,C
2022-09-26 00:00:00,TG1,133,51,C
2022-09-26 00:00:00,TGM2,189,128,C
2022-09-26 00:00:00,TE14,138,30,C
2022-09-26 00:00:00,BM3,48,2,C
2022-09-26 00:00:00,BM9,612,121,C
2022-09-26 00:00:00,HG44,155,20,C
2022-09-26 00:00:00,HG64,82,50,C
2022-09-26 00:00:00,PM27,326,104,C
2022-09-26 00:00:00,PM28,305,66,C
2022-09-26 00:00:00,TM36,225,45,C
2022-09-26 00:00:00,TM37,244,63,C
2022-09-26 00:00:00,T50,350,92,C
2022-09-26 00:00:00,T51,346,45,C
2022-09-26 00:00:00,TM43,247,186,C
2022-09-26 00:00:00,T15,30,12,C
2022-09-26 00:00:00,T16,109,22,C
2022-09-26 00:00:00,T17,228,66,C
2022-09-26 00:00:00,T18,81,46,C
2022-09-26 00:00:00,B9,213,109,C
2022-09-26 00:00:00,B10,516,158,C
2022-09-26 00:00:00,B14,208,61,C
2022-09-26 00:00:00,WCB,143,91,C
2022-09-26 00:00:00,ACB,93,59,C
2022-09-26 00:00:00,CY,31,9,C
2022-09-26 00:00:00,AM46,408,46,C
2022-09-26 00:00:00,A12,205,98,C
2022-09-26 00:00:00,BE45,363,47,C
2022-09-26 00:00:00,BE39,707,165,C
2022-09-26 00:00:00,BE40,339,201,C
2022-09-26 00:00:00,RCB,320,181,C
2022-09-26 00:00:00,CR29,56,2,C
2022-09-26 00:00:00,KLM,352,281,C
