timestamp,carpark_number,total_lots,lots_available,lot_type
2022-11-03 00:01:00,HE12,105,0,C
2022-11-03 00:01:00,HLM,583,485,C
2022-11-03 00:01:00,RHM,329,127,C
2022-11-03 00:01:00,BM29,97,84,C
2022-11-03 00:01:00,Q81,96,81,C
2022-11-03 00:01:00,C20,177,74,C
2022-11-03 00:01:00,FR3M,228,157,C
2022-11-03 00:01:00,C32,289,96,C
2022-11-03 00:01:00,C6,332,100,C
2022-11-03 00:01:00,TG2,273,84,C
2022-11-03 00:01:00,BP1,543,198,C
2022-11-03 00:01:00,TG1,133,53,C
2022-11-03 00:01:00,TGM2,189,119,C
2022-11-03 00:01:00,TE14,138,39,C
2022-11-03 00:01:00,BM3,48,0,C
2022-11-03 00:01:00,BM9,612,121,C
2022-11-03 00:01:00,HG44,155,51,C
2022-11-03 00:01:00,HG64,82,30,C
2022-11-03 00:01:00,PM27,326,102,C
2022-11-03 00:01:00,PM28,305,66,C
2022-11-03 00:01:00,TM36,225,44,C
2022-11-03 00:01:00,TM37,244,63,C
2022-11-03 00:01:00,T50,350,98,C
2022-11-03 00:01:00,T51,346,38,C
2022-11-03 00:01:00,TM43,247,188,C
2022-11-03 00:01:00,T15,30,20,C
2022-11-03 00:01:00,T16,109,28,C
2022-11-03 00:01:00,T17,228,70,C
2022-11-03 00:01:00,T18,81,53,C
2022-11-03 00:01:00,B9,213,108,C
2022-11-03 00:01:00,B10,516,169,C
2022-11-03 00:01:00,B14,208,61,C
2022-11-03 00:01:00,WCB,143,84,C
2022-11-03 00:01:00,ACB,93,63,C
2022-11-03 00:01:00,CY,31,14,C
2022-11-03 00:01:00,AM46,408,50,C
2022-11-03 00:01:00,A12,205,96,C
2022-11-03 00:01:00,BE45,363,52,C
2022-11-03 00:01:00,BE39,707,161,C
2022-11-03 00:01:00,BE40,339,201,C
2022-11-03 00:01:00,RCB,320,181,C
2022-11-03 00:01:00,CR29,56,0,C
2022-11-03 00:01:00,KLM,352,281,C
2022-11-03 00:01:00,SE34,270,51,C
2022-11-03 00:01:00,KB7,65,45,C
2022-11-03 00:01:00,SE31,187,10,C
