timestamp,carpark_number,total_lots,lots_available,lot_type
2022-11-07 00:01:00,HE12,105,65,C
2022-11-07 00:01:00,HLM,583,490,C
2022-11-07 00:01:00,RHM,329,118,C
2022-11-07 00:01:00,BM29,97,82,C
2022-11-07 00:01:00,Q81,96,80,C
2022-11-07 00:01:00,C20,177,100,C
2022-11-07 00:01:00,FR3M,228,174,C
2022-11-07 00:01:00,C32,289,100,C
2022-11-07 00:01:00,C6,332,108,C
2022-11-07 00:01:00,TG2,273,82,C
2022-11-07 00:01:00,BP1,543,207,C
2022-11-07 00:01:00,TG1,133,56,C
2022-11-07 00:01:00,TGM2,189,115,C
2022-11-07 00:01:00,TE14,138,39,C
2022-11-07 00:01:00,BM3,48,1,C
2022-11-07 00:01:00,BM9,612,121,C
2022-11-07 00:01:00,HG44,155,0,C
2022-11-07 00:01:00,HG64,82,30,C
2022-11-07 00:01:00,PM27,326,107,C
2022-11-07 00:01:00,PM28,305,73,C
2022-11-07 00:01:00,TM36,225,48,C
2022-11-07 00:01:00,TM37,244,64,C
2022-11-07 00:01:00,T50,350,106,C
2022-11-07 00:01:00,T51,346,31,C
2022-11-07 00:01:00,TM43,247,187,C
2022-11-07 00:01:00,T15,30,13,C
2022-11-07 00:01:00,T16,109,27,C
2022-11-07 00:01:00,T17,228,73,C
2022-11-07 00:01:00,T18,81,46,C
2022-11-07 00:01:00,B9,213,104,C
2022-11-07 00:01:00,B10,516,166,C
2022-11-07 00:01:00,B14,208,61,C
2022-11-07 00:01:00,WCB,143,82,C
2022-11-07 00:01:00,ACB,93,58,C
2022-11-07 00:01:00,CY,31,0,C
2022-11-07 00:01:00,AM46,408,51,C
2022-11-07 00:01:00,A12,205,89,C
2022-11-07 00:01:00,BE45,363,49,C
2022-11-07 00:01:00,BE39,707,138,C
2022-11-07 00:01:00,BE40,339,201,C
2022-11-07 00:01:00,RCB,320,181,C
2022-11-07 00:01:00,CR29,56,8,C
2022-11-07 00:01:00,KLM,352,283,C
2022-11-07 00:01:00,SE34,270,55,C
2022-11-07 00:01:00,KB7,65,54,C
2022-11-07 00:01:00,SE31,187,12,C
2022-11-07 00:01:00,J56,15,10,C
2022-11-07 00:01:00,J57,362,329,C
2022-11-07 00:01:00,J57L,13,11,C
2022-11-07 00:01:00,J33,129,46,C
2022-11-07 00:01:00,J34,123,54,C
2022-11-07 00:01:00,BL8,679,310,C
2022-11-07 00:01:00,J36,482,70,C
2022-11-07 00:01:00,J54,226,150,C
2022-11-07 00:01:00,J55,141,104,C
2022-11-07 00:01:00,J43,190,66,C
2022-11-07 00:01:00,J46,63,36,C
2022-11-07 00:01:00,KB1,239,60,C
2022-11-07 00:01:00,GBM,677,345,C
2022-11-07 00:01:00,SE14,187,40,C
2022-11-07 00:01:00,SE50,591,366,C
2022-11-07 00:01:00,J40,206,24,C
2022-11-07 00:01:00,JM1,268,104,C
2022-11-07 00:01:00,J32,199,80,C
2022-11-07 00:01:00,A11,368,143,C
2022-11-07 00:01:00,TR1,391,122,C
2022-11-07 00:01:00,JBM,342,214,C
2022-11-07 00:01:00,TE2,213,127,C
2022-11-07 00:01:00,CR31,93,4,C
2022-11-07 00:01:00,J1,368,143,C
